id,review_scores_rating
7496395,93
7496607,67
7496814,100
7496906,
7497042,
7498119,96
7498314,96
7498899,
7502874,
7503186,97
7503713,97
7503857,
7505392,100
7506939,
7507362,97
7507442,
7507691,
7507974,
7511673,100
7513144,97
7513780,100
7514018,90
7515010,100
7515488,92
7515951,
7517871,90
7518928,95
7518942,100
7519669,95
7520444,93
7521344,95
7521534,95
7522157,100
7523992,93
7524198,92
7524271,
7526348,97
7526512,100
7526953,93
7531007,
7531750,93
7535101,86
7536497,
7537880,100
7538728,92
7538813,93
7539433,90
7539502,100
7539531,92
7539706,100
7539825,87
7541406,93
7541694,87
7543419,97
7543496,95
7545423,92
7550419,96
7550716,
7552367,80
7552777,90
7552895,95
7552992,100
7553104,98
7553181,
7553270,100
7553386,
7554360,
7554740,100
7554815,100
7555520,
7555527,100
7555727,
7556849,100
7557968,95
7558513,97
7558756,
7558927,100
7559904,100
7560330,93
7560445,98
7560506,96
7560826,
7560830,90
7561397,
7565623,100
7567076,95
7568074,100
7568228,88
7568544,100
7569060,
7569863,91
7570371,
7570718,
7571203,94
7571301,99
7572270,100
7572581,94
7573649,84
7574522,94
7574741,85
7574959,98
7575220,
7575270,100
7575938,
7577046,
7577413,100
7578366,87
7578924,100
7579747,100
7580825,98
7585928,100
7585965,100
7586287,
7586436,100
7588243,
7589636,91
7590186,97
7592333,94
7592887,99
7593011,
7593927,100
7594996,
7595198,
7595345,
7595499,
7598526,97
7598752,98
7599452,
7600397,95
7603871,98
7604544,97
7605268,100
7605947,70
7606239,100
7606894,100
7606896,
7608409,100
7608724,
7609239,83
7609649,94
7609749,
7609888,100
7611538,100
7612609,
7612983,85
7613951,
7615846,98
7615850,
7619517,100
7623577,100
7623861,87
7624902,89
7625215,87
7625276,
7625640,95
7625669,80
7626550,100
7626956,
7627356,90
7629033,80
7630614,
7631523,80
7632641,93
7634474,80
7634862,100
7634879,
7636267,100
7639412,100
7639962,100
7640247,100
7641601,90
7642088,93
7642666,100
7642765,98
7642982,95
7644344,
7644720,
7646892,93
7647235,
7649815,100
7650301,
7650739,93
7653603,95
7653620,92
7654345,99
7654820,80
7655932,100
7656046,93
7656413,86
7657294,100
7657741,
7658157,100
7658908,100
7661604,
7661635,76
7662551,96
7663009,100
7666476,99
7667411,80
7668093,
7669311,100
7670016,87
7671639,90
7671703,
7672145,60
7672290,80
7672346,97
7673593,90
7674249,80
7675126,95
7676115,97
7676434,60
7676597,100
7676714,95
7676802,
7677367,98
7677581,96
7677610,
7681852,96
7682402,88
7682481,100
7683523,99
7684209,
7684375,97
7684739,92
7685038,
7685069,
7685512,97
7686091,86
7686094,100
7686114,
7686932,100
7687245,
7687966,100
7688581,87
7688625,100
7691792,
7692494,100
7692793,100
7693246,80
7693721,
7694134,97
7695587,92
7696225,
7700674,91
7702018,90
7702536,100
7703548,60
7703960,
7704132,96
7704841,100
7705479,97
7705873,80
7706192,100
7707866,93
7709357,100
7711465,82
7711734,98
7712933,90
7713626,100
7713745,87
7715998,
7718401,100
7718757,93
7719742,93
7719851,98
7720080,90
7720348,100
7721568,100
7721822,67
7723052,97
7723444,100
7723611,
7724067,95
7724336,97
7725440,100
7725850,
7726691,
7727301,
7727493,
7727767,96
7727964,
7728275,80
7728828,
7730717,93
7731362,
7731476,80
7732154,90
7732633,98
7735560,
7735662,
7737292,100
7738295,80
7738519,87
7738887,100
7739274,90
7739379,100
7740042,98
7740481,95
7740898,100
7741280,93
7742584,97
7743640,100
7744026,60
7744270,90
7745699,100
7751089,87
7752035,98
7752903,100
7753002,90
7753348,95
7753719,100
7754285,
7755206,94
7755485,100
7756890,
7758345,91
7758924,97
7759057,70
7760332,100
7760492,100
7765021,93
7765869,98
7766141,100
7766201,94
7767094,73
7767409,
7767411,
7767933,100
7768062,98
7770119,
7772325,90
7772720,96
7773011,100
7773309,80
7777135,
7777610,
7778089,100
7778739,90
7779899,80
7782057,100
7782307,
7782875,80
7782928,87
7784209,100
7784300,96
7787192,97
7787364,100
7789033,
7791671,93
7792495,
7793413,94
7793799,83
7795066,90
7795214,100
7795232,96
7795821,100
7795823,89
7796420,100
7797120,90
7797170,95
7797277,93
7797397,95
7797649,
7798240,100
7798691,100
7799109,91
7800129,94
7800206,
7800623,80
7801486,100
7801727,100
7802212,100
7803661,100
7803734,80
7805601,92
7807180,
7810825,98
7813460,93
7815414,85
7815882,100
7816650,88
7817018,
7817591,100
7817837,92
7819840,80
7820393,100
7820609,
7821505,100
7822369,100
7822589,100
7823323,80
7824562,92
7824963,
7828523,89
7828930,95
7829192,95
7831317,97
7831357,99
7832127,90
7832288,93
7832699,90
7833151,
7833790,94
7834240,100
7834598,100
7836338,100
7836648,97
7837457,85
7838754,95
7838790,92
7839294,97
7839446,89
7840077,89
7840320,80
7844596,100
7844692,80
7845886,96
7846259,60
7846470,100
7846613,100
7846921,87
7847237,100
7848374,
7848647,100
7848994,
7849188,99
7849594,
7849941,93
7850780,95
7850853,67
7851334,
7851875,
7851888,95
7852609,
7852972,89
7854243,100
7855247,95
7855413,94
7861432,90
7863925,
7864062,100
7864979,95
7865086,
7865707,100
7867065,
7867217,93
7868667,92
7869015,85
7869169,
7871634,
7872193,98
7872687,90
7872740,94
7876382,97
7876698,
7876726,
7876833,98
7876871,
7877468,100
7877582,
7878968,98
7879143,
7879192,
7880272,
7880548,100
7882591,90
7884770,96
7885092,91
7885368,100
7889409,60
7889458,97
7890257,88
7890320,93
7890338,91
7891215,
7893689,98
7895207,100
7895433,
7896516,87
7896702,98
7897510,95
7898035,
7898429,80
7899329,68
7900250,100
7905401,100
7905500,
7905519,90
7905622,
7906060,100
7906287,100
7906436,
7908213,93
7908421,90
7909249,
7909403,95
7910127,93
7911890,91
7911896,
7911904,87
7913374,92
7913656,
7913916,94
7914111,80
7914186,92
7914317,98
7916154,88
7917663,100
7923869,95
7925138,100
7925468,97
7925838,98
7927423,
7927437,95
7927507,95
7927769,93
7932105,98
7933014,
7933712,80
7934070,100
7934323,90
7935792,100
7935870,
7936115,96
7936986,
7936990,95
7943495,100
7944570,93
7945484,92
7945656,100
7946180,79
7946504,
7946561,100
7947601,95
7947699,100
7947745,100
7948861,100
7951215,93
7952089,95
7952649,90
7953646,100
7954062,
7954222,100
7956833,88
7958874,98
7959031,
7959426,100
7960075,94
7960098,100
7960334,
7961163,96
7963351,94
7963887,90
7968219,96
7970443,95
7970986,93
7975422,97
7977147,90
7977633,89
7980323,100
7980692,100
7981715,98
7985746,100
7986482,94
7986612,100
7992227,90
7993284,80
7995624,93
7997381,100
7999456,
8003746,83
8004028,98
8004877,97
8006439,
8009094,
8009485,
8009542,
8009578,93
8009680,
8010292,93
8010771,100
8010977,100
8011293,100
8012131,78
8018245,
8020155,98
8021361,
8024174,
8024640,97
8025337,70
8026172,95
8026645,100
8027030,95
8027365,97
8027975,100
8029943,
8030523,99
8030671,80
8030715,100
8031310,90
8031570,
8031693,93
8033018,
8033284,95
8037648,97
8037679,
8038733,90
8038937,90
8039147,90
8039953,60
8040021,100
8041512,
8041543,
8041776,93
8043539,92
8044239,100
8044569,100
8047811,96
8047860,93
8048096,100
8049186,100
8049725,93
8050807,94
8055850,100
8057315,96
8057647,92
8058321,73
8058364,80
8059426,93
8059702,83
8061477,93
8062096,90
8063187,93
8063585,100
8063918,95
8064653,80
8064973,
8065355,99
8066153,93
8066636,96
8067006,100
8068061,92
8068499,100
8073709,100
8075161,100
8083550,93
8086179,100
8087198,80
8088545,
8089854,96
8093490,
8094503,
8094511,91
8094653,92
8095807,93
8096036,
8097085,80
8098068,
8099504,80
8099701,100
8099956,
8101146,
8101763,80
8101809,
8101968,90
8105049,90
8105244,80
8105601,93
8107537,100
8108087,93
8108095,100
8108366,97
8110122,80
8110330,98
8110473,100
8110672,100
8112606,100
8113167,
8114474,
8114785,87
8115197,93
8115900,100
8116182,99
8117216,98
8119720,84
8120358,
8120673,98
8121021,98
8121129,100
8122032,92
8122110,100
8123175,80
8123404,100
8125067,100
8125402,
8127289,100
8128866,100
8135806,
8135978,100
8136232,
8138119,89
8139458,93
8140711,100
8140773,94
8144101,93
8145694,
8146207,
8146463,91
8147477,100
8149816,93
8149848,100
8150105,96
8158517,80
8158745,99
8159106,73
8160853,99
8161139,100
8161618,91
8161689,
8162222,100
8162575,91
8163475,100
8164759,100
8166071,
8166261,94
8171288,91
8175604,100
8176797,96
8178394,100
8180102,95
8181869,
8181981,96
8183445,97
8185184,95
8185534,100
8185779,
8185805,80
8186629,100
8187082,95
8187389,99
8188108,100
8188597,99
8189060,99
8189425,100
8189703,
8189861,100
8190556,96
8198611,90
8198847,
8199368,60
8202311,
8202502,90
8202654,94
8203405,
8205619,
8206242,88
8207874,
8209730,92
8210533,80
8215376,100
8215487,
8215662,100
8215747,96
8216019,94
8216321,20
8220401,
8220555,
8222878,100
8223440,
8226286,90
8228261,100
8229527,100
8230644,
8230929,95
8233380,100
8234764,98
8235919,100
8236358,
8237062,100
8238534,
8243200,
8243876,98
8244352,93
8244445,90
8245303,94
8245524,90
8246442,100
8246665,90
8247088,94
8248629,99
8248659,94
8249507,98
8250660,100
8251152,80
8252186,100
8252947,98
8253616,94
8253838,100
8254243,
8259293,95
8259531,94
8262460,97
8262529,95
8263167,
8264229,98
8266080,88
8266315,80
8266446,87
8266744,95
8267002,
8268594,60
8269401,
8270083,100
8272013,94
8272423,95
8273125,
8278793,97
8279261,87
8279802,100
8279990,98
8280023,
8280619,93
8281156,89
8282384,100
8282748,95
8283330,96
8283708,96
8283733,
8284795,100
8286890,80
8287240,96
8287846,100
8288470,
8289034,
8289432,89
8291470,80
8291565,80
8297856,100
8300176,
8300420,95
8301014,95
8301757,
8303683,91
8305998,
8306017,100
8306513,70
8312910,81
8315129,
8315377,
8318934,100
8319375,90
8320868,
8321322,100
8321737,90
8323048,80
8324857,98
8331619,99
8337558,
8337806,100
8338805,100
8342247,98
8346610,80
8347488,95
8349305,80
8350811,96
8350930,
8353087,80
8353163,98
8357787,100
8360878,91
8361447,93
8363117,93
8366085,
8367375,97
8367407,80
8367921,100
8368762,
8371409,100
8374101,92
8374384,100
8374400,93
8374433,100
8375220,100
8375383,100
8376369,100
8377077,100
8377374,80
8378882,97
8379293,93
8379383,
8379438,96
8380989,100
8381806,100
8382858,98
8385590,98
8386451,95
8386775,90
8387901,88
8388270,94
8393759,93
8394783,100
8395094,96
8395897,95
8396454,96
8397222,80
8397693,100
8399246,100
8401194,98
8405256,98
8405757,80
8412356,
8414211,
8414783,89
8415199,93
8415865,100
8419113,
8420271,98
8420919,100
8421074,100
8421878,
8423807,
8426119,
8426590,100
8426997,96
8433730,
8434395,100
8435827,97
8437693,80
8439923,100
8442227,80
8442867,95
8448439,97
8448939,89
8450181,
8450482,100
8450995,97
8453370,93
8453763,97
8455942,83
8457400,93
8462220,98
8466037,90
8466794,92
8468463,100
8468968,93
8469891,99
8472885,93
8475065,
8479134,96
8480119,100
8481531,97
8482101,
8482224,80
8484404,98
8490749,
8493232,97
8494861,90
8495375,98
8495779,92
8500483,98
8501033,95
8501050,100
8501499,100
8501520,92
8501615,87
8503313,
8503821,100
8503975,80
8506462,88
8511524,96
8513041,98
8517655,90
8520472,97
8520834,89
8521960,100
8526256,92
8529085,87
8533526,
8534059,88
8537193,98
8537772,96
8542664,
8543792,97
8545234,100
8545396,
8546082,90
8547456,100
8547488,
8548581,
8553465,96
8554459,96
8554676,100
8559303,100
8559609,
8560751,87
8562026,100
8564167,96
8564195,94
8565139,97
8567132,
8567160,90
8568404,100
8568509,
8572047,100
8573194,100
8575274,
8575398,
8576393,100
8576792,84
8576964,89
8579546,100
8584461,
8586427,
8586752,100
8588917,
8589516,96
8590551,100
8590560,
8590717,100
8591441,96
8591777,94
8592011,94
8592135,80
8599428,93
8599489,89
8599638,94
8599711,80
8601540,100
8602241,80
8603631,96
8605761,100
8608114,94
8608507,98
8608580,100
8608584,90
8611133,80
8618545,88
8619207,90
8619680,89
8620446,76
8622008,
8623680,80
8627795,100
8628173,
8630978,80
8639040,
8641300,
8642908,100
8645626,100
8646165,98
8647677,100
8649599,100
8656888,
8657711,90
8657918,100
8663416,87
8663668,90
8669356,88
8676968,
8677779,
8678320,80
8678997,100
8679020,96
8679726,91
8680184,100
8680431,80
8681790,100
8681930,94
8685162,
8686158,78
8686599,95
8696900,
8699160,
8699424,95
8699735,
8699946,92
8705386,97
8706589,100
8709468,90
8709500,
8710838,
8712034,95
8714320,
8716837,100
8724058,90
8725453,97
8726209,94
8730807,
8731510,100
8737531,88
8740975,96
8745464,
8745931,89
8747868,92
8751621,99
8751766,93
8752704,
8753525,
8753863,100
8755310,100
8757753,100
8759450,
8760360,99
8767697,100
8767787,100
8773831,
8774005,92
8774610,100
8775152,88
8775701,100
8776583,92
8777123,90
8779357,98
8784543,
8787571,100
8788519,100
8789604,92
8790713,99
8791633,87
8791726,91
8794238,100
8797462,
8799096,96
8800109,96
8804066,
8804094,100
8804638,96
8805238,92
8805507,96
8805561,98
8805575,97
8806534,98
8808663,
8811674,91
8812296,96
8820096,
8822071,91
8825210,
8827830,100
8828468,100
8832045,90
8834013,
8834190,90
8834842,99
8837868,84
8837895,100
8839956,96
8840587,86
8841316,
8841652,93
8841678,
8844791,100
8845115,80
8852608,100
8852935,90
8853934,94
8854437,
8857403,100
8858309,97
8859460,100
8861487,100
8863438,
8864483,
8864979,100
8865269,100
8870766,98
8873134,100
8874598,80
8881460,100
8882113,
8882726,100
8882989,
8883826,95
8884603,96
8885636,80
8887256,91
8891089,
8892243,100
8893589,93
8893638,89
8894731,90
8895568,85
8896031,
8896763,100
8898033,80
8898542,98
8898622,96
8898967,100
8899395,100
8900425,100
8900851,100
8904246,
8912073,95
8916072,
8918351,100
8918833,96
8919542,98
8919834,100
8927766,97
8928201,85
8929146,
8929380,100
8932753,60
8932801,
8934251,
8935498,
8935549,94
8935623,100
8936326,84
8936934,96
8937422,80
8937627,
8939265,
8946571,100
8947725,89
8948114,92
8949073,87
8949831,100
8951870,96
8953038,93
8955752,94
8957894,98
8959522,95
8961034,
8961441,100
8961505,98
8963381,98
8965134,97
8965395,96
8965514,98
8966046,100
8970893,100
8973039,
8976190,84
8977185,100
8977531,99
8979014,100
8979224,96
8983004,100
8984553,93
8986278,87
8986396,100
8989692,100
8989702,89
8990040,
8990583,
8998355,
9001258,93
9001480,
9004635,
9005568,
9006673,97
9007904,
9010083,94
9018977,
9020476,93
9020990,
9021606,90
9022813,84
9026643,92
9026963,
9027179,92
9027633,98
9029431,97
9035465,
9037782,86
9039631,97
9041447,83
9043094,98
9044730,80
9045860,100
9047612,100
9054118,
9055090,100
9056365,100
9056714,100
9057083,
9058421,
9060504,100
9060983,99
9062199,
9062627,95
9062672,98
9063238,96
9063682,89
9067589,100
9068410,100
9070418,99
9083108,96
9083119,99
9084313,80
9085319,90
9086379,
9089057,100
9091264,
9092305,
9100640,100
9102068,
9106265,100
9107099,91
9108801,
9109580,100
9109921,
9111186,90
9112919,100
9113886,95
9114031,
9114842,
9115610,97
9121139,94
9123008,
9123102,100
9123319,95
9124340,89
9125769,97
9126823,100
9127963,85
9128009,90
9128108,87
9128170,91
9129814,96
9130860,100
9131711,100
9132683,95
9133614,96
9134425,98
9135486,90
9135860,
9136533,91
9141203,95
9141461,80
9141729,97
9146168,
9147863,100
9148343,96
9149412,97
9150138,
9150173,80
9150987,
9152895,
9154081,97
9160334,
9161590,100
9164851,89
9164920,80
9165505,99
9166859,
9167632,96
9168848,91
9168926,
9170744,100
9177635,100
9179560,
9179662,67
9180485,86
9181281,95
9182193,96
9182459,100
9184413,98
9186093,100
9193091,100
9193397,90
9193426,93
9193748,87
9195438,90
9195781,97
9202874,95
9204448,100
9206174,100
9206682,
9207187,100
9207372,93
9208960,
9215122,100
9216341,100
9221950,95
9221973,
9222469,96
9224827,93
9225893,99
9226203,
9226389,
9226414,92
9226607,100
9229673,
9231136,100
9231931,97
9232303,
9236207,98
9241624,95
9242135,96
9242204,100
9242514,99
9242982,
9243920,100
9248182,93
9250150,
9250878,92
9251595,
9253125,100
9254100,87
9256082,87
9257908,80
9258549,100
9260285,95
9266036,
9266598,91
9267220,
9267631,90
9267723,95
9268629,97
9268732,60
9270375,100
9271328,98
9272162,98
9272535,93
9273023,95
9273945,90
9278672,96
9278730,100
9285147,
9285452,94
9287690,
9287838,96
9287981,96
9288772,
9289100,
9289287,94
9291172,100
9292652,96
9292804,93
9297443,
9298738,100
9303849,100
9305152,98
9306310,87
9306628,100
9307303,100
9307418,
9308067,94
9310809,98
9323006,
9325312,100
9326612,100
9328761,100
9329313,95
9340083,96
9340163,
9340353,95
9344803,97
9348447,92
9348843,97
9353582,97
9354706,92
9354855,92
9355118,97
9355471,
9355960,94
9357855,100
9358203,
9360376,90
9364975,95
9365797,
9366316,
9367210,90
9368783,80
9368828,98
9375341,
9375515,
9376687,89
9376881,96
9378741,
9379127,89
9379491,
9380006,100
9385342,
9385422,92
9386551,92
9387926,96
9388227,100
9396779,
9396834,97
9398048,82
9399066,94
9400584,100
9401253,92
9403422,100
9403629,
9403793,94
9405996,100
9409731,96
9410492,80
9412596,90
9413152,88
9413446,97
9420104,80
9421220,90
9423319,98
9424409,
9428090,98
9428563,100
9438521,
9439142,93
9440925,96
9442021,89
9443106,95
9443212,90
9444934,100
9446232,96
9446356,80
9446493,100
9446553,100
9446712,91
9446858,97
9447058,80
9447865,95
9448356,
9450300,
9456033,97
9457510,100
9459422,90
9460079,100
9460163,
9466902,93
9467593,
9468063,100
9468717,93
9468832,90
9468980,80
9469485,
9469691,100
9469865,96
9471176,100
9472187,92
9472590,80
9472707,100
9475389,80
9483997,90
9484382,90
9484594,100
9484672,
9484989,60
9485145,
9490216,100
9490403,80
9491686,
9492761,97
9494117,97
9499858,78
9499965,100
9500922,
9501847,
9502398,100
9503256,100
9503311,
9507374,80
9509188,93
9510402,
9510847,88
9516486,
9518186,96
9519376,97
9520198,99
9521480,99
9521591,98
9522543,88
9522702,95
9524021,96
9524286,98
9525647,100
9526964,100
9528288,90
9529139,95
9529581,100
9536240,90
9536912,99
9540190,91
9540391,
9540682,89
9541468,
9543073,92
9544340,96
9544543,100
9544566,
9552970,97
9553116,98
9554084,88
9554619,
9556798,
9557777,97
9557834,98
9557853,93
9557985,98
9560687,100
9562453,
9562628,
9568611,87
9569412,80
9569458,100
9569464,91
9570445,80
9572038,90
9573648,
9574264,
9574730,95
9576015,100
9576143,90
9576677,90
9580758,86
9581983,90
9583869,70
9584066,100
9584699,80
9584746,
9585301,100
9586360,90
9587006,
9590090,80
9590684,
9594051,
9598101,90
9599108,99
9600137,90
9603273,93
9605765,
9606196,90
9606268,20
9606416,100
9607983,67
9609423,
9610228,90
9618882,100
9619851,80
9620858,97
9623618,90
9625219,
9625526,100
9626172,89
9626182,100
9627915,80
9630720,80
9631387,100
9631438,96
9632005,97
9637148,
9638686,91
9638996,100
9640138,100
9644775,100
9646329,100
9648387,100
9649008,
9649050,
9649084,80
9649234,100
9651871,40
9657474,98
9658498,93
9659732,100
9662420,
9662718,
9663247,86
9664383,
9666574,100
9666814,100
9672036,
9672383,
9678630,91
9680933,80
9683475,92
9686165,87
9686931,95
9687122,80
9687837,98
9689519,96
9690326,84
9691424,90
9692035,
9694278,
9695108,
9696421,
9702854,93
9703996,
9704842,100
9706268,
9706730,90
9707484,100
9707618,98
9707768,80
9708953,100
9709021,99
9709458,96
9711341,100
9712293,80
9713073,88
9719805,
9719898,100
9719907,
9721701,
9723170,91
9726557,
9727199,96
9727345,90
9728503,
9730537,80
9731416,
9731776,98
9731937,97
9732164,
9732185,
9734774,
9740044,60
9741537,
9741710,85
9742623,
9744745,94
9746092,
9746139,100
9746202,100
9747807,100
9749484,100
9750128,95
9750605,80
9750755,96
9753101,93
9753289,
9753531,95
9755274,
9755521,
9760769,95
9761737,
9763483,100
9763680,96
9763842,100
9765378,83
9765831,100
9766201,80
9766616,91
9768263,96
9768373,95
9769255,100
9769836,98
9769929,100
9770154,96
9770558,93
9771742,
9772471,98
9774023,80
9774272,98
9775240,100
9775389,
9780190,80
9781239,90
9781655,96
9782233,
9783281,94
9783319,96
9784893,95
9785243,100
9785334,93
9785449,95
9785594,91
9786296,100
9787499,100
9787679,94
9790781,91
9792275,
9793601,97
9793842,80
9798793,100
9799645,
9799656,97
9800279,95
9800996,80
9801017,100
9801063,100
9802739,90
9804273,
9804540,90
9806267,
9807223,
9807731,
9808424,
9808877,100
9810411,100
9814971,95
9815984,97
9816398,
9816750,
9816764,100
9818951,89
9819117,
9819444,100
9820470,
9820700,99
9821803,
9831333,
9831908,
9832276,89
9832541,83
9832606,100
9833399,
9833904,
9834950,100
9836077,80
9836101,92
9838327,100
9838450,100
9838829,100
9839151,97
9839297,96
9840386,
9841081,
9848690,98
9849801,100
9850018,89
9850664,
9851510,80
9851733,95
9852377,100
9855780,
9856117,60
9856681,
9856741,100
9857237,
9857786,94
9858338,93
9859117,100
9859220,100
9859873,100
9861129,96
9862133,
9862651,94
9862850,100
9863004,80
9864218,93
9869385,
9870480,
9870491,90
9871041,100
9871647,80
9871753,87
9871835,94
9872518,100
9872881,89
9873256,94
9873860,98
9874953,
9875183,100
9875295,90
9875492,
9876605,100
9877012,
9877121,
9877877,
9878743,
9879262,100
9879826,91
9879987,80
9880468,100
9880483,
9880879,100
9881695,98
9882190,99
9882510,90
9889157,
9890412,80
9892924,84
9893104,90
9896325,
9896684,80
9897057,94
9898172,
9898432,100
9901412,
9901945,97
9902256,100
9906684,86
9913293,95
9914443,
9914902,
9915189,100
9915591,100
9915929,94
9916020,95
9917784,
9918387,93
9918792,100
9919134,99
9919533,
9921767,
9922134,100
9924899,100
9926537,84
9930855,100
9931136,90
9931207,93
9931439,97
9931514,
9932109,96
9933598,
9934121,97
9935688,
9936085,
9938190,100
9938579,97
9938743,99
9939951,95
9940785,92
9941028,98
9941029,87
9948160,100
9948688,60
9949503,
9950528,100
9954260,93
9954901,100
9956966,
9962573,
9962846,60
9962898,
9964102,20
9964311,93
9964785,80
9965353,83
9965956,100
9966384,
9966733,
9967282,90
9968692,100
9969557,100
9969740,
9969890,80
9970696,
9971229,80
9971604,
9973222,100
9973423,93
9973517,
9976788,80
9977892,97
9981299,97
9981480,86
9981848,73
9983262,90
9983777,100
9984839,
9985741,100
9986115,98
9986243,
9987114,90
9987404,
9988298,80
9988919,
9991497,
9993168,92
9994013,90
9994644,98
9996186,90
10002699,100
10002922,
10006647,92
10006747,90
10007526,100
10007952,100
10008072,
10008354,91
10008709,80
10010798,100
10011797,100
10012243,92
10012834,100
10015667,
10016384,
10016747,
10027710,93
10029217,90
10029891,100
10030787,100
10031729,97
10032722,96
10032730,
10033158,90
10033310,99
10033369,
10033578,
10034509,97
10034892,
10036356,96
10037904,75
10038221,92
10038715,
10039055,100
10039165,
10039568,100
10043384,97
10045303,100
10045883,100
10047008,
10047124,100
10047913,100
10049057,
10050590,100
10051520,98
10051558,100
10051753,96
10052110,
10052411,87
10052650,
10052934,
10053291,86
10053512,96
10063542,60
10063584,100
10063678,97
10064484,100
10064570,100
10064621,
10066106,90
10066520,
10067529,83
10067728,
10068163,
10069087,97
10069929,
10078739,
10079685,
10080699,
10081359,
10082276,
10086341,
10086658,
10092197,86
10092288,81
10094856,96
10094943,100
10095476,100
10095851,91
10097546,97
10098682,100
10101373,92
10101926,
10102875,
10103432,93
10103689,98
10103806,
10109585,100
10109899,100
10110547,98
10111077,100
10114549,
10114694,80
10114957,100
10115393,90
10115551,80
10116576,
10117666,40
10120228,93
10120565,
10122398,99
10122555,94
10122824,80
10127750,
10128065,
10128323,
10128666,98
10129665,
10130248,60
10130931,
10131837,100
10133379,100
10135139,95
10135217,
10135339,
10135509,98
10135794,95
10136402,96
10138093,80
10139523,
10139525,
10139821,100
10144617,99
10146404,
10147019,
10147339,
10148007,97
10152165,
10153847,94
10154345,
10154785,89
10156006,94
10156413,85
10156635,93
10157231,
10158674,100
10160886,93
10161183,
10165847,100
10168661,
10169413,98
10169930,100
10171931,
10173318,100
10177234,
10181244,80
10181528,95
10181676,100
10183854,80
10184011,100
10185902,
10186739,100
10190949,100
10197522,
10198221,93
10199894,90
10201326,80
10202103,
10202799,
10204223,95
10214749,97
10216130,100
10216819,73
10218450,60
10218913,100
10218971,100
10219067,100
10219452,91
10220544,97
10223222,
10224243,90
10226031,98
10229759,85
10229937,95
10231998,80
10237232,100
10239051,93
10241230,
10242352,100
10242926,80
10243938,96
10244310,94
10246084,
10249716,
10256901,
10260229,90
10261979,99
10264951,
10266677,93
10268575,80
10269781,
10287002,98
10288865,96
10289913,91
10291544,98
10300955,
10301548,90
10303017,100
10305300,89
10305735,90
10309253,
10311304,96
10311967,99
10313763,100
10321414,
10323513,98
10324475,100
10325781,99
10326110,100
10326238,100
10326781,
10327702,
10329556,
10329793,100
10331199,88
10332030,89
10332726,97
10332970,100
10334964,
10336261,69
10336399,
10346622,100
10348042,100
10348393,100
10356630,70
10359943,97
10360111,
10360635,98
10363260,100
10370274,83
10373610,95
10374971,80
10375507,98
10376176,89
10376370,100
10379258,
10379645,100
10380276,100
10380465,80
10381286,100
10383055,
10384587,97
10384926,
10385865,96
10386314,90
10386974,100
10394625,94
10395161,75
10399920,88
10400316,
10402953,93
10404547,
10404944,
10406196,85
10407289,90
10411401,100
10412444,95
10412912,93
10415237,76
10420010,91
10420419,100
10422682,
10422965,99
10423394,97
10424157,
10424987,81
10425489,
10427951,100
10431434,96
10433313,
10443514,80
10444887,
10447308,
10448213,
10448387,
10450486,97
10451042,100
10452414,90
10453457,96
10461103,100
10461373,
10469426,100
10480005,92
10480680,89
10483677,88
10483898,100
10484647,
10485258,
10485991,96
10487584,96
10488330,
10491381,100
10492561,93
10496243,89
10497486,87
10497594,93
10507195,95
10508462,90
10508713,90
10509712,98
10509983,97
10509987,100
10511963,92
10516453,100
10517224,100
10519127,98
10519828,100
10520393,93
10520476,96
10521157,100
10521477,
10529236,93
10531228,
10531843,89
10533713,
10534959,90
10542862,100
10545874,
10546708,87
10546720,
10547794,100
10547896,100
10555052,95
10556839,
10558428,
10562264,96
10562620,60
10564112,
10568840,
10571768,96
10574912,
10581161,80
10581503,
10583502,95
10583742,100
10585302,
10586683,100
10589808,96
10606145,
10609705,86
10614826,80
10616980,95
10625399,96
10627020,100
10641065,
10641148,
10641334,89
10642720,77
10643786,69
10644579,89
10644946,93
10644998,96
10647989,98
10648384,
10651356,93
10652226,93
10653432,80
10654126,
10659774,99
10662262,100
10663432,98
10664920,99
10667344,100
10668567,84
10670265,98
10671260,
10673562,80
10673575,100
10674280,
10676003,90
10676628,
10679093,98
10679486,
10683962,91
10688275,100
10695373,92
10696282,
10698054,93
10699922,
10704874,94
10708826,100
10711430,99
10713732,
10713995,
10714100,94
10716780,100
10718566,98
10719503,91
10720911,100
10720952,100
10722193,100
10725018,93
10727312,100
10727378,100
10736361,88
10737630,
10738780,100
10739345,
10740261,100
10741097,92
10741392,
10743316,100
10748836,
10749953,
10757812,100
10758856,
10759187,99
10761282,60
10761300,
10762229,93
10767132,90
10767188,87
10767317,99
10771784,
10774426,80
10781376,93
10782595,84
10783096,100
10784764,80
10785214,91
10785330,100
10785595,96
10786963,90
10787546,80
10793411,
10794138,100
10797258,98
10798129,100
10798402,100
10799458,
10800612,100
10800942,
10801415,100
10801764,91
10801854,
10804666,99
10806137,100
10807368,100
10808523,
10809582,97
10811403,95
10811748,80
10814494,
10816856,98
10818423,99
10818853,
10820869,78
10821456,99
10821615,93
10822913,76
10824125,
10824135,100
10824574,94
10826118,
10826514,
10826978,100
10828723,97
10829319,93
10831574,92
10832416,
10834879,80
10842974,
10843226,100
10844394,
10846404,90
10846474,60
10847495,
10847643,89
10851406,95
10851426,89
10852144,100
